point,alpha,c
[ 0.66666667 -0.03472222],0.937359940607503,0.033204031551927846
[ 0.66666667 -0.03527778],0.9383307090324362,0.03307052488303439
[ 0.66666667 -0.03583333],0.9392729032089306,0.03293549261844008
[ 0.66666667 -0.03638889],0.9401872813439727,0.03279901486797001
[ 0.66666667 -0.03694444],0.9410750517055279,0.03266123534534042
[ 0.66666667 -0.0375    ],0.941936996833173,0.03252225699982853
[ 0.66666667 -0.03805556],0.9427740226685173,0.03238217722249625
[ 0.66666667 -0.03861111],0.9435870163002198,0.032241097055751275
[ 0.66666667 -0.03916667],0.944376843254246,0.03209911434223251
[ 0.66666667 -0.03972222],0.9451443447709577,0.03195632346040398
[ 0.66666667 -0.04027778],0.9458903350698492,0.03181281506871818
[ 0.66666667 -0.04083333],0.9466155986025997,0.03166867585836169
[ 0.66666667 -0.04138889],0.9473208872948566,0.031523988314531036
[ 0.66666667 -0.04194444],0.9480069177770418,0.03137883048614785
[ 0.66666667 -0.0425    ],0.9486743686042701,0.031233275763871613
[ 0.66666667 -0.04305556],0.9493238774654024,0.031087392666245
[ 0.66666667 -0.04361111],0.9499560383810975,0.03094124463377077
[ 0.66666667 -0.04416667],0.9505713988907192,0.030794889830710645
[ 0.66666667 -0.04472222],0.9511704572278938,0.030648380954383114
[ 0.66666667 -0.04527778],0.9517536594845319,0.030501765051738464
[ 0.66666667 -0.04583333],0.9523212979419972,0.03035506635567814
[ 0.66666667 -0.04638889],0.952873560929958,0.030208301576764445
[ 0.66666667 -0.04694444],0.9534110022985821,0.030061527563583705
[ 0.66666667 -0.0475    ],0.9539339434904907,0.029914774654311343
[ 0.66666667 -0.04805556],0.9544425989301352,0.029768062720606774
[ 0.66666667 -0.04861111],0.9549371324383699,0.029621406180115894
[ 0.66666667 -0.04916667],0.9554176566626019,0.029474814010905407
[ 0.66666667 -0.04972222],0.9558842325750248,0.029328289773242353
[ 0.66666667 -0.05027778],0.9563368690404618,0.02918183163865507
[ 0.66666667 -0.05083333],0.9567760634825149,0.029035483336643002
[ 0.66666667 -0.05138889],0.9572066809507095,0.028889749114590177
[ 0.66666667 -0.05194444],0.9576250207203701,0.02874424319218901
[ 0.66666667 -0.0525    ],0.9580313629925996,0.028598989811560897
[ 0.66666667 -0.05305556],0.9584260452574286,0.028454018660625482
[ 0.66666667 -0.05361111],0.9588089881157862,0.02830932611165029
[ 0.66666667 -0.05416667],0.9591806552775632,0.028164954400846626
[ 0.66666667 -0.05472222],0.9595398150420806,0.028020775469318415
[ 0.66666667 -0.05527778],0.9598882148400845,0.027876961979566486
[ 0.66666667 -0.05583333],0.9602268613359455,0.027733609945590498
[ 0.66666667 -0.05638889],0.9605561262001754,0.027590751112479554
[ 0.66666667 -0.05694444],0.9608763134953141,0.027448410401002134
[ 0.66666667 -0.0575    ],0.9611876582776497,0.02730660594718216
[ 0.66666667 -0.05805556],0.9614886288845346,0.0271651840123215
[ 0.66666667 -0.05861111],0.9617778121272971,0.027024006011704703
[ 0.66666667 -0.05916667],0.9620574415936638,0.026883288097669565
[ 0.66666667 -0.05972222],0.9623275792197001,0.026743034362748205
[ 0.66666667 -0.06027778],0.9625881551330644,0.026603238866099433
[ 0.66666667 -0.06083333],0.9628390482391996,0.026463892058157083
[ 0.66666667 -0.06138889],0.9630805446924161,0.026325015761278055
[ 0.66666667 -0.06194444],0.9633126906240358,0.026186613356034016
[ 0.66666667 -0.0625    ],0.9635355221305694,0.026048687573188123
[ 0.66666667 -0.06305556],0.9637490647792587,0.025911240470782155
[ 0.66666667 -0.06361111],0.963953329002305,0.025774272885599876
[ 0.66666667 -0.06416667],0.9641483131620573,0.025637784879738706
[ 0.66666667 -0.06472222],0.9643340073619467,0.025501773718622407
[ 0.66666667 -0.06527778],0.9645103872996029,0.025366223292264085
[ 0.66666667 -0.06583333],0.9646774151787764,0.025231147591067385
[ 0.66666667 -0.06638889],0.9648350391396326,0.025096542466557424
[ 0.66666667 -0.06694444],0.9649831926850264,0.02496240290757844
[ 0.66666667 -0.0675    ],0.9651217941030914,0.024828723022482912
[ 0.66666667 -0.06805556],0.9652507458865072,0.0246954960220348
[ 0.66666667 -0.06861111],0.9653699341488426,0.024562714203060037
[ 0.66666667 -0.06916667],0.9654792280384145,0.024430368932880815
[ 0.66666667 -0.06972222],0.9655784791501215,0.024298450634572345
[ 0.66666667 -0.07027778],0.9656675209357917,0.024166948773086637
[ 0.66666667 -0.07083333],0.9657461681135819,0.024035851842288604
[ 0.66666667 -0.07138889],0.9658142160770636,0.023905147352956492
[ 0.66666667 -0.07194444],0.9658714403046399,0.02377482182180073
[ 0.66666667 -0.0725    ],0.9659175957700269,0.023644860761561443
[ 0.66666667 -0.07305556],0.9659523373183572,0.023515238147320292
[ 0.66666667 -0.07361111],0.9659754315128282,0.023385944831401634
[ 0.66666667 -0.07416667],0.9659867450291638,0.02325698659664375
[ 0.66666667 -0.07472222],0.9659858204713472,0.02312832822482097
[ 0.66666667 -0.07527778],0.9659722999549814,0.02299994983624408
[ 0.66666667 -0.07583333],0.9659458096223428,0.022871831555175522
[ 0.66666667 -0.07638889],0.9659059519801595,0.022743952565340793
[ 0.66666667 -0.07694444],0.9658523054112303,0.022616291115754167
[ 0.66666667 -0.0775    ],0.9657844236977348,0.022488824528264912
[ 0.66666667 -0.07805556],0.9657018355576704,0.02236152920692248
[ 0.66666667 -0.07861111],0.9656040441958997,0.02223437059891174
[ 0.66666667 -0.07916667],0.9654905268714067,0.022107322841836516
[ 0.66666667 -0.07972222],0.965360734482444,0.02198036748025969
[ 0.66666667 -0.08027778],0.9652140911713216,0.021853476502754356
[ 0.66666667 -0.08083333],0.9650499897589213,0.021726620868890614
[ 0.66666667 -0.08138889],0.9648672144066618,0.02159973452947322
[ 0.66666667 -0.08194444],0.9646652137309009,0.021472794564975993
[ 0.66666667 -0.0825    ],0.9644399519723349,0.021345513676316243
[ 0.66666667 -0.08305556],0.9641925508739149,0.02121800492829485
[ 0.66666667 -0.08361111],0.96392342776227,0.021090326954687776
[ 0.66666667 -0.08416667],0.9636317186847911,0.020962442231773473
[ 0.66666667 -0.08472222],0.963316269839469,0.02083429403567679
[ 0.66666667 -0.08527778],0.9629756278545883,0.020705806391701033
[ 0.66666667 -0.08583333],0.9626072484826315,0.020576826422155955
[ 0.66666667 -0.08638889],0.9622076979279801,0.020447141638567555
[ 0.66666667 -0.08694444],0.9617762445693423,0.020316743551115936
[ 0.66666667 -0.0875    ],0.9613113939815486,0.020185570668273756
[ 0.66666667 -0.08805556],0.9608117227573567,0.02005356547411999
[ 0.66666667 -0.08861111],0.9602756394684309,0.019920660582086053
[ 0.66666667 -0.08916667],0.9597003311564821,0.01978671882535218
[ 0.66666667 -0.08972222],0.9590834610699275,0.019651632226028695
[ 0.66666667 -0.09027778],0.9584223186004743,0.019515271746810493
[ 0.66666667 -0.09083333],0.95771374959192,0.01937748162895324
[ 0.66666667 -0.09138889],0.9569547466147034,0.019238137123788107
[ 0.66666667 -0.09194444],0.9561415746610645,0.019097060756919353
[ 0.66666667 -0.0925    ],0.9552699829086618,0.018954044891202133
[ 0.66666667 -0.09305556],0.954335614182258,0.018808891974473545
[ 0.66666667 -0.09361111],0.9533337601211408,0.01866139076426264
[ 0.66666667 -0.09416667],0.952259353475565,0.01851131698685853
[ 0.66666667 -0.09472222],0.9511070105086243,0.018358437913571782
[ 0.66666667 -0.09527778],0.9498723518817022,0.018202583027210083
[ 0.66666667 -0.09583333],0.9485480533456248,0.018043436271264496
[ 0.66666667 -0.09638889],0.947123549927942,0.017880475260011207
[ 0.66666667 -0.09694444],0.9455890272330228,0.017713253432267748
[ 0.66666667 -0.0975    ],0.9439376731070311,0.017541540556877306
[ 0.66666667 -0.09805556],0.9421599080061139,0.017364955413537126
[ 0.66666667 -0.09861111],0.9402437422259265,0.017182997486806177
[ 0.66666667 -0.09916667],0.9381746963403936,0.01699505139101859
[ 0.66666667 -0.09972222],0.9359381779011767,0.016800539977225096
[ 0.66666667 -0.10027778],0.9335178172478533,0.016598828207074583
[ 0.66666667 -0.10083333],0.930893446123182,0.01638911188101631
[ 0.66666667 -0.10138889],0.9280443568855381,0.01617062945841471
[ 0.66666667 -0.10194444],0.9249450944633891,0.015942423309006436
[ 0.66666667 -0.1025    ],0.921565398733,0.015703360917218363
[ 0.66666667 -0.10305556],0.9178727976677811,0.015452309560767697
[ 0.66666667 -0.10361111],0.9138329899478921,0.015188174169346265
[ 0.66666667 -0.10416667],0.9093991391759187,0.014909344032604783
[ 0.66666667 -0.10472222],0.9045219124612365,0.01461429464328065
[ 0.66666667 -0.10527778],0.8991426158939896,0.01430126701384687
[ 0.66666667 -0.10583333],0.8931925861685827,0.013968310692238453
[ 0.66666667 -0.10638889],0.8865930723046761,0.013613363833481393
[ 0.66666667 -0.10694444],0.8792535807840942,0.013234277989023676
[ 0.66666667 -0.1075    ],0.871072404574217,0.012828956591959548
[ 0.66666667 -0.10805556],0.8619392991490947,0.0123956123533819
[ 0.66666667 -0.10861111],0.8517413885129188,0.011933135810080913
[ 0.66666667 -0.10916667],0.8403766051882661,0.011441725909889802
[ 0.66666667 -0.10972222],0.8277786343171685,0.010923796817378824
[ 0.66666667 -0.11027778],0.8139497016443522,0.01038487439061894
[ 0.66666667 -0.11083333],0.7989934892153631,0.00983402854086123
[ 0.66666667 -0.2225    ],0.7146338874604081,0.0026903818430439037
[ 0.66666667 -0.22305556],0.7318965577451452,0.0028289328437124416
[ 0.66666667 -0.22361111],0.7481304165202386,0.0029638503306065192
[ 0.66666667 -0.22416667],0.7631778618792872,0.003092259319468962
[ 0.66666667 -0.22472222],0.7769940390407138,0.003212306234774189
[ 0.66666667 -0.22527778],0.7896128233104284,0.0033230432034021197
[ 0.66666667 -0.22583333],0.8011148652065654,0.003424217458582394
[ 0.66666667 -0.22638889],0.8116005584427526,0.0035160160344367393
[ 0.66666667 -0.22694444],0.8211743661511286,0.003598883845109319
[ 0.66666667 -0.2275    ],0.8299326770251968,0.0036733498395354496
[ 0.66666667 -0.22805556],0.8379642869529625,0.003740001938708559
[ 0.66666667 -0.22861111],0.8453501266320533,0.003799455280323249
[ 0.66666667 -0.22916667],0.8521641078917487,0.003852338703174041
[ 0.66666667 -0.22972222],0.8584586021865156,0.0038990721708034803
[ 0.66666667 -0.23027778],0.8642925088849385,0.003940229408963223
[ 0.66666667 -0.23083333],0.8697120693263769,0.003976265521104191
[ 0.66666667 -0.23138889],0.8747595677103142,0.0040076235331563854
[ 0.66666667 -0.23194444],0.8794721675489781,0.0040347087866915736
[ 0.66666667 -0.2325    ],0.8838808195209459,0.0040578651055928495
[ 0.66666667 -0.23305556],0.888006408226686,0.004077311592893294
[ 0.66666667 -0.23361111],0.8918771784754316,0.004093392038040413
[ 0.66666667 -0.23416667],0.8955195739830116,0.004106439193244814
[ 0.66666667 -0.23472222],0.8989535451021131,0.004116702116928055
[ 0.66666667 -0.23527778],0.9021935262377792,0.004124357759975229
[ 0.66666667 -0.23583333],0.9052482024197134,0.004129504815064844
[ 0.66666667 -0.23638889],0.9081263842024864,0.004132254052310195
[ 0.66666667 -0.23694444],0.9108568733271273,0.0041330154517737715
[ 0.66666667 -0.2375    ],0.9134500403861175,0.004131925509802019
[ 0.66666667 -0.23805556],0.9159137324476896,0.004129090103023861
[ 0.66666667 -0.23861111],0.9182556562302766,0.004124615243108061
[ 0.66666667 -0.23916667],0.9204833203188437,0.0041186058614049925
[ 0.66666667 -0.23972222],0.9226039778402988,0.004111164642405873
[ 0.66666667 -0.24027778],0.9246245696668467,0.00410239091204862
[ 0.66666667 -0.24083333],0.9265516681733109,0.004092379584902166
[ 0.66666667 -0.24138889],0.9283914215357778,0.004081220172454026
[ 0.66666667 -0.24194444],0.9301494985253111,0.004068995853155648
[ 0.66666667 -0.2425    ],0.9318310337229735,0.0040557826035867856
[ 0.66666667 -0.24305556],0.9334405730617746,0.004041648389113241
[ 0.66666667 -0.24361111],0.9349809115152259,0.004026639515442204
[ 0.66666667 -0.24416667],0.936457225464821,0.004010828717541255
[ 0.66666667 -0.24472222],0.9378730854242686,0.003994268599746266
[ 0.66666667 -0.24527778],0.9392314525550772,0.003977003455859352
[ 0.66666667 -0.24583333],0.9405344244594487,0.003959064617753623
[ 0.66666667 -0.24638889],0.9417834900530873,0.003940475930009691
[ 0.66666667 -0.24694444],0.9429791396441666,0.003921247637538124
[ 0.66666667 -0.2475    ],0.9441349726650964,0.0039015739291207454
[ 0.66666667 -0.24805556],0.9452532508971935,0.0038814882513860025
[ 0.66666667 -0.24861111],0.9463330549700861,0.0038609801162777886
[ 0.66666667 -0.24916667],0.9473721110128098,0.0038400213955752664
[ 0.66666667 -0.24972222],0.9483667455994195,0.0038185662349457376
[ 0.66666667 -0.25027778],0.949321418740008,0.0037966818894206744
[ 0.66666667 -0.25083333],0.9502500626241719,0.0037745534096999675
[ 0.66666667 -0.25138889],0.9511494244095177,0.0037521348642648345
[ 0.66666667 -0.25194444],0.9520203201655494,0.003729439183904938
[ 0.66666667 -0.2525    ],0.9528635733800944,0.0037064792543097347
[ 0.66666667 -0.25305556],0.9536800134304705,0.00368326788961491
[ 0.66666667 -0.25361111],0.9544704740230475,0.0036598178064854076
[ 0.66666667 -0.25416667],0.9552357916015031,0.0036361415987849377
[ 0.66666667 -0.25472222],0.9559768037238446,0.0036122517128755528
[ 0.66666667 -0.25527778],0.9566943474081013,0.0035881604235863712
[ 0.66666667 -0.25583333],0.9573892574463373,0.0035638798108839783
[ 0.66666667 -0.25638889],0.9580623646864322,0.003539421737272243
[ 0.66666667 -0.25694444],0.9587144942807962,0.0035147978259430944
[ 0.66666667 -0.2575    ],0.959346463900977,0.0034900194396951727
[ 0.66666667 -0.25805556],0.9599590819168188,0.0034650976606314336
[ 0.66666667 -0.25861111],0.960553145538573,0.003440043270642002
[ 0.66666667 -0.25916667],0.9611294389200711,0.003414866732673666
[ 0.66666667 -0.25972222],0.9616887312207912,0.0033895781727828547
[ 0.66666667 -0.26027778],0.9622317746243274,0.0033641873629643897
[ 0.66666667 -0.26083333],0.9627593023104766,0.0033387037047444812
[ 0.66666667 -0.26138889],0.9632720263778299,0.0033131362135222315
[ 0.66666667 -0.26194444],0.9637706357134405,0.003287493503641272
[ 0.66666667 -0.2625    ],0.9642557938057837,0.0032617837741688908
[ 0.66666667 -0.26305556],0.9647281364968996,0.003236014795358365
[ 0.66666667 -0.26361111],0.9651882696692685,0.0032101938957672226
[ 0.66666667 -0.26416667],0.9656367668625682,0.0031843293710357625
[ 0.66666667 -0.26472222],0.9660741668151663,0.003158427429897334
[ 0.66666667 -0.26527778],0.966500970924761,0.0031324920081600414
[ 0.66666667 -0.26583333],0.9669176406222676,0.003106527910219898
[ 0.66666667 -0.26638889],0.9673245946526371,0.0030805394079927145
[ 0.66666667 -0.26694444],0.9677222062559091,0.0030545302306003294
[ 0.66666667 -0.2675    ],0.968110800241441,0.0030285035544929894
[ 0.66666667 -0.26805556],0.9684906499478414,0.0030024619939828423
[ 0.66666667 -0.26861111],0.9688619740807648,0.0029764075921669174
[ 0.66666667 -0.26916667],0.969224933420339,0.002950341812221433
[ 0.66666667 -0.26972222],0.9695796273896017,0.0029242655290539813
[ 0.66666667 -0.27027778],0.9699260904749752,0.0028981790213051706
[ 0.66666667 -0.27083333],0.9702642884894149,0.0028720819636976315
[ 0.66666667 -0.27138889],0.9705933651689405,0.0028459672544192626
[ 0.66666667 -0.27194444],0.9709161951465907,0.002819858433015747
[ 0.66666667 -0.2725    ],0.971232680267733,0.00279375413931506
[ 0.66666667 -0.27305556],0.9715426254216947,0.002767652239325739
[ 0.66666667 -0.27361111],0.9718457334835263,0.0027415498206472574
[ 0.66666667 -0.27416667],0.9721416000141337,0.002715443188301015
[ 0.66666667 -0.27472222],0.9724306593876991,0.002689337032663247
[ 0.66666667 -0.27527778],0.9727179314221764,0.0026632797939415897
[ 0.66666667 -0.27583333],0.9730024133059265,0.0026372612697483267
[ 0.66666667 -0.27638889],0.9732821340212021,0.0026112627222147394
[ 0.66666667 -0.27694444],0.9735547832187001,0.0025852631530194157
[ 0.66666667 -0.2775    ],0.9738176947568623,0.0025592393090290455
[ 0.66666667 -0.27805556],0.9740742340792785,0.002533219553301459
[ 0.66666667 -0.27861111],0.9743308010307783,0.0025072548952691726
[ 0.66666667 -0.27916667],0.9745836823281229,0.002481312469195678
[ 0.66666667 -0.27972222],0.9748328921536725,0.00245539169607916
[ 0.66666667 -0.28027778],0.9750784453734072,0.00242949200786936
